RESPUESTA_FECHA,RESPUESTA_TEXTO,PERIODO,RESPUESTA_ID,RESPUESTA_DECIMAL,FORMULARIO_ID,ANO_APLICACION,PREGUNTA_ID,ESTADO_REGISTRO,SEC_EJEC,RESPUESTA_ENTERO
 ,S,1,34,0,1,2022,40,A,301020,0
 ,S,1,35,0,1,2022,41,A,301020,0
 ,S,1,36,0,1,2022,42,A,301020,0
 ,S,1,37,0,1,2022,43,A,301020,0
 ,N,1,38,0,1,2022,44,A,301020,0
 ,50,1,39,0,1,2022,46,A,301020,0
 ,50,1,40,0,1,2022,47,A,301020,0
 ,50,1,41,0,1,2022,48,A,301020,0
 ,50,1,42,0,1,2022,49,A,301020,0
 ,50,1,43,0,1,2022,50,A,301020,0
 ,50,1,44,0,1,2022,51,A,301020,0
 ,N,1,45,0,1,2022,52,A,301020,0
 ,0,1,46,0,1,2022,53,A,301020,0
 ,0,1,47,0,1,2022,54,A,301020,0
 ,0,1,48,0,1,2022,58,A,301020,0
 ,0,1,49,0,1,2022,59,A,301020,0
 ,0,1,50,0,2,2022,60,A,301020,168
 ,0,1,51,0,2,2022,61,A,301020,43
 ,S,1,52,0,2,2022,62,A,301020,0
 ,N,1,53,0,2,2022,63,A,301020,0
 ,0,1,54,0,2,2022,64,A,301020,0
 ,0,1,55,0,2,2022,91,A,301020,10795
 ,0,1,56,0,2,2022,65,A,301020,0
 ,0,1,57,0,2,2022,66,A,301020,0
 ,0,1,58,0,2,2022,68,A,301020,0
 ,0,1,59,0,2,2022,69,A,301020,0
 ,N,1,60,0,3,2022,70,A,301020,0
 ,0,1,61,0,3,2022,71,A,301020,0
 ,0,1,62,0,3,2022,72,A,301020,0
 ,0,1,63,0,3,2022,73,A,301020,0
 ,N,1,64,0,3,2022,74,A,301020,0
 ,0,1,65,0,3,2022,75,A,301020,0
 ,0,1,66,0,3,2022,76,A,301020,0
 ,0,1,67,0,3,2022,77,A,301020,0
 ,0,1,68,0,4,2022,78,A,301020,0
 ,S,1,69,0,4,2022,79,A,301020,0
 ,S,1,70,0,4,2022,80,A,301020,0
 ,S,1,71,0,5,2022,82,A,301020,0
 ,N,1,72,0,5,2022,83,A,301020,0
 ,N,1,73,0,5,2022,84,A,301020,0
 ,N,1,74,0,5,2022,85,A,301020,0
 ,0,1,75,0,5,2022,86,A,301020,0
 ,0,1,19,0,1,2022,26,A,301755,0
 ,N,1,20,0,1,2022,27,A,301755,0
 ,0,1,21,0,1,2022,28,A,301755,0
 ,0,1,22,0,1,2022,29,A,301755,0
 ,N,1,23,0,1,2022,87,A,301755,0
 ,0,1,24,0,1,2022,88,A,301755,0
 ,N,1,25,0,1,2022,89,A,301755,0
 ,0,1,26,0,1,2022,90,A,301755,0
 ,N,1,27,0,1,2022,30,A,301755,0
 ,0,1,28,0,1,2022,31,A,301755,0
 ,0,1,29,0,1,2022,35,A,301755,0
 ,0,1,30,0,1,2022,36,A,301755,0
 ,N,1,31,0,1,2022,37,A,301755,0
 ,N,1,32,0,1,2022,38,A,301755,0
 ,N,1,33,0,1,2022,39,A,301755,0
 ,N,1,34,0,1,2022,40,A,301755,0
 ,N,1,35,0,1,2022,41,A,301755,0
 ,N,1,36,0,1,2022,42,A,301755,0
 ,N,1,37,0,1,2022,43,A,301755,0
 ,N,1,38,0,1,2022,44,A,301755,0
 ,50,1,39,0,1,2022,46,A,301755,0
 ,50,1,40,0,1,2022,47,A,301755,0
 ,50,1,41,0,1,2022,48,A,301755,0
 ,50,1,42,0,1,2022,49,A,301755,0
 ,50,1,43,0,1,2022,50,A,301755,0
 ,50,1,44,0,1,2022,51,A,301755,0
 ,N,1,45,0,1,2022,52,A,301755,0
 ,0,1,46,0,1,2022,53,A,301755,0
 ,0,1,47,0,1,2022,54,A,301755,0
 ,0,1,48,0,1,2022,58,A,301755,0
 ,0,1,49,0,1,2022,59,A,301755,0
 ,0,1,50,0,2,2022,60,A,301755,0
 ,0,1,51,0,2,2022,61,A,301755,0
 ,N,1,52,0,2,2022,62,A,301755,0
 ,N,1,53,0,2,2022,63,A,301755,0
 ,0,1,54,0,2,2022,64,A,301755,0
 ,0,1,55,0,2,2022,91,A,301755,0
 ,0,1,56,0,2,2022,65,A,301755,0
 ,0,1,57,0,2,2022,66,A,301755,0
 ,0,1,58,0,2,2022,68,A,301755,0
 ,0,1,59,0,2,2022,69,A,301755,0
 ,8,1,1,0,1,2022,1,A,301661,0
 ,0,1,2,0,1,2022,9,A,301661,0
 ,UNIDAD DE RECAUDACIÓN Y FISCALIZACIÓN TRIBUTARIA,1,3,0,1,2022,10,A,301661,0
 ,0,1,4,0,1,2022,11,A,301661,0
 ,N,1,5,0,1,2022,12,A,301661,0
 ,0,1,6,0,1,2022,13,A,301661,0
 ,0,1,7,0,1,2022,14,A,301661,0
 ,S,1,8,0,1,2022,15,A,301661,0
 ,UNIDAD DE CATASTRO Y DESARROLLO URBANO,1,9,0,1,2022,16,A,301661,0
 ,S,1,10,0,1,2022,17,A,301661,0
 ,0,1,11,0,1,2022,18,A,301661,1
 ,N,1,12,0,1,2022,19,A,301661,0
 ,0,1,13,0,1,2022,20,A,301661,0
 ,S,1,14,0,1,2022,21,A,301661,0
 ,N,1,15,0,1,2022,22,A,301661,0
 ,0,1,16,0,1,2022,23,A,301661,0
 ,N,1,17,0,1,2022,24,A,301661,0
 ,0,1,18,0,1,2022,25,A,301661,0
 ,0,1,19,0,1,2022,26,A,301661,0
 ,N,1,20,0,1,2022,27,A,301661,0
 ,0,1,21,0,1,2022,28,A,301661,0
 ,0,1,22,0,1,2022,29,A,301661,0
 ,N,1,23,0,1,2022,87,A,301661,0
 ,0,1,24,0,1,2022,88,A,301661,0
 ,N,1,25,0,1,2022,89,A,301661,0
 ,0,1,26,0,1,2022,90,A,301661,0
 ,N,1,27,0,1,2022,30,A,301661,0
 ,0,1,28,0,1,2022,31,A,301661,0
 ,0,1,29,0,1,2022,35,A,301661,0
 ,0,1,30,0,1,2022,36,A,301661,0
 ,N,1,31,0,1,2022,37,A,301661,0
 ,S,1,32,0,1,2022,38,A,301661,0
 ,S,1,33,0,1,2022,39,A,301661,0
 ,S,1,34,0,1,2022,40,A,301661,0
 ,S,1,35,0,1,2022,41,A,301661,0
 ,S,1,36,0,1,2022,42,A,301661,0
 ,S,1,37,0,1,2022,43,A,301661,0
 ,N,1,38,0,1,2022,44,A,301661,0
 ,50,1,39,0,1,2022,46,A,301661,0
 ,50,1,40,0,1,2022,47,A,301661,0
 ,50,1,41,0,1,2022,48,A,301661,0
 ,50,1,42,0,1,2022,49,A,301661,0
 ,50,1,43,0,1,2022,50,A,301661,0
 ,50,1,44,0,1,2022,51,A,301661,0
 ,N,1,45,0,1,2022,52,A,301661,0
 ,0,1,46,0,1,2022,53,A,301661,0
 ,0,1,47,0,1,2022,54,A,301661,0
 ,0,1,48,0,1,2022,58,A,301661,0
 ,0,1,49,0,1,2022,59,A,301661,0
 ,0,1,50,0,2,2022,60,A,301661,5
 ,0,1,51,0,2,2022,61,A,301661,0
 ,S,1,52,0,2,2022,62,A,301661,0
 ,N,1,53,0,2,2022,63,A,301661,0
 ,0,1,54,0,2,2022,64,A,301661,0
 ,0,1,55,0,2,2022,91,A,301661,0
 ,0,1,56,0,2,2022,65,A,301661,0
 ,0,1,57,0,2,2022,66,A,301661,0
 ,0,1,58,0,2,2022,68,A,301661,0
 ,0,1,59,0,2,2022,69,A,301661,0
 ,N,1,60,0,3,2022,70,A,301661,0
 ,0,1,61,0,3,2022,71,A,301661,0
 ,0,1,62,0,3,2022,72,A,301661,0
 ,0,1,63,0,3,2022,73,A,301661,0
 ,N,1,64,0,3,2022,74,A,301661,0
 ,0,1,65,0,3,2022,75,A,301661,0
 ,0,1,66,0,3,2022,76,A,301661,0
 ,0,1,67,0,3,2022,77,A,301661,0
 ,0,1,68,0,4,2022,78,A,301661,0
 ,N,1,69,0,4,2022,79,A,301661,0
 ,N,1,70,0,4,2022,80,A,301661,0
 ,S,1,71,0,5,2022,82,A,301661,0
 ,N,1,72,0,5,2022,83,A,301661,0
 ,N,1,73,0,5,2022,84,A,301661,0
 ,N,1,74,0,5,2022,85,A,301661,0
 ,0,1,75,0,5,2022,86,A,301661,0
 ,0,1,68,0,4,2022,78,A,301814,0
 ,N,1,69,0,4,2022,79,A,301814,0
 ,S,1,70,0,4,2022,80,A,301814,0
 ,S,1,71,0,5,2022,82,A,301814,0
 ,N,1,72,0,5,2022,83,A,301814,0
 ,N,1,73,0,5,2022,84,A,301814,0
 ,N,1,74,0,5,2022,85,A,301814,0
 ,0,1,75,0,5,2022,86,A,301814,0
 ,6,1,1,0,1,2022,1,A,301764,0
 ,0,1,2,0,1,2022,9,A,301764,0
 ,OFICINA DE RENTAS,1,3,0,1,2022,10,A,301764,0
 ,0,1,4,0,1,2022,11,A,301764,1
 ,N,1,5,0,1,2022,12,A,301764,0
 ,0,1,6,0,1,2022,13,A,301764,0
 ,0,1,7,0,1,2022,14,A,301764,0
 ,N,1,8,0,1,2022,15,A,301764,0
 ,0,1,9,0,1,2022,16,A,301764,0
 ,0,1,10,0,1,2022,17,A,301764,0
 ,0,1,11,0,1,2022,18,A,301764,0
 ,N,1,12,0,1,2022,19,A,301764,0
 ,0,1,13,0,1,2022,20,A,301764,0
 ,N,1,14,0,1,2022,21,A,301764,0
 ,N,1,15,0,1,2022,22,A,301764,0
 ,0,1,16,0,1,2022,23,A,301764,0
 ,N,1,17,0,1,2022,24,A,301764,0
 ,0,1,18,0,1,2022,25,A,301764,0
 ,0,1,19,0,1,2022,26,A,301764,0
 ,N,1,20,0,1,2022,27,A,301764,0
 ,0,1,21,0,1,2022,28,A,301764,0
 ,0,1,22,0,1,2022,29,A,301764,0
 ,N,1,23,0,1,2022,87,A,301764,0
 ,0,1,24,0,1,2022,88,A,301764,0
 ,N,1,25,0,1,2022,89,A,301764,0
 ,0,1,26,0,1,2022,90,A,301764,0
 ,N,1,27,0,1,2022,30,A,301764,0
 ,0,1,28,0,1,2022,31,A,301764,0
 ,0,1,29,0,1,2022,35,A,301764,0
 ,0,1,30,0,1,2022,36,A,301764,0
 ,S,1,31,0,1,2022,37,A,301764,0
 ,N,1,32,0,1,2022,38,A,301764,0
 ,S,1,33,0,1,2022,39,A,301764,0
 ,S,1,34,0,1,2022,40,A,301764,0
 ,S,1,35,0,1,2022,41,A,301764,0
 ,S,1,36,0,1,2022,42,A,301764,0
 ,S,1,37,0,1,2022,43,A,301764,0
 ,N,1,38,0,1,2022,44,A,301764,0
 ,50,1,39,0,1,2022,46,A,301764,0
 ,50,1,40,0,1,2022,47,A,301764,0
 ,50,1,41,0,1,2022,48,A,301764,0
 ,50,1,42,0,1,2022,49,A,301764,0
 ,50,1,43,0,1,2022,50,A,301764,0
 ,50,1,44,0,1,2022,51,A,301764,0
 ,N,1,45,0,1,2022,52,A,301764,0
 ,0,1,46,0,1,2022,53,A,301764,0
 ,0,1,47,0,1,2022,54,A,301764,0
 ,0,1,48,0,1,2022,58,A,301764,0
 ,0,1,49,0,1,2022,59,A,301764,0
 ,0,1,50,0,2,2022,60,A,301764,0
 ,0,1,51,0,2,2022,61,A,301764,0
 ,S,1,52,0,2,2022,62,A,301764,0
 ,N,1,53,0,2,2022,63,A,301764,0
 ,0,1,54,0,2,2022,64,A,301764,0
 ,0,1,55,0,2,2022,91,A,301764,0
 ,0,1,56,0,2,2022,65,A,301764,0
 ,0,1,57,0,2,2022,66,A,301764,0
 ,0,1,58,0,2,2022,68,A,301764,0
 ,0,1,59,0,2,2022,69,A,301764,0
 ,N,1,60,0,3,2022,70,A,301764,0
 ,0,1,61,0,3,2022,71,A,301764,0
 ,0,1,62,0,3,2022,72,A,301764,0
 ,0,1,63,0,3,2022,73,A,301764,0
 ,N,1,64,0,3,2022,74,A,301764,0
 ,0,1,65,0,3,2022,75,A,301764,0
 ,0,1,66,0,3,2022,76,A,301764,0
 ,0,1,67,0,3,2022,77,A,301764,0
 ,0,1,68,0,4,2022,78,A,301764,0
 ,N,1,69,0,4,2022,79,A,301764,0
 ,S,1,70,0,4,2022,80,A,301764,0
 ,S,1,71,0,5,2022,82,A,301764,0
 ,N,1,72,0,5,2022,83,A,301764,0
 ,N,1,73,0,5,2022,84,A,301764,0
 ,N,1,74,0,5,2022,85,A,301764,0
 ,0,1,75,0,5,2022,86,A,301764,0
 ,5,1,1,0,1,2022,1,A,301712,0
 ,0,1,2,0,1,2022,9,A,301712,0
 ,UNIDAD DE RENTAS,1,3,0,1,2022,10,A,301712,0
 ,0,1,4,0,1,2022,11,A,301712,1
 ,N,1,5,0,1,2022,12,A,301712,0
 ,0,1,6,0,1,2022,13,A,301712,0
 ,0,1,7,0,1,2022,14,A,301712,0
 ,S,1,8,0,1,2022,15,A,301712,0
 ,AREA DE CATASTRO,1,9,0,1,2022,16,A,301712,0
 ,S,1,10,0,1,2022,17,A,301712,0
 ,0,1,11,0,1,2022,18,A,301712,2
 ,N,1,12,0,1,2022,19,A,301712,0
 ,0,1,13,0,1,2022,20,A,301712,0
 ,N,1,14,0,1,2022,21,A,301712,0
 ,N,1,15,0,1,2022,22,A,301712,0
 ,0,1,16,0,1,2022,23,A,301712,0
 ,N,1,17,0,1,2022,24,A,301712,0
 ,0,1,18,0,1,2022,25,A,301712,0
 ,0,1,19,0,1,2022,26,A,301712,0
 ,N,1,20,0,1,2022,27,A,301712,0
 ,0,1,21,0,1,2022,28,A,301712,0
 ,0,1,22,0,1,2022,29,A,301712,0
 ,N,1,23,0,1,2022,87,A,301712,0
 ,0,1,24,0,1,2022,88,A,301712,0
 ,N,1,25,0,1,2022,89,A,301712,0
 ,0,1,26,0,1,2022,90,A,301712,0
 ,N,1,27,0,1,2022,30,A,301712,0
 ,0,1,28,0,1,2022,31,A,301712,0
 ,0,1,29,0,1,2022,35,A,301712,0
 ,0,1,30,0,1,2022,36,A,301712,0
 ,N,1,31,0,1,2022,37,A,301712,0
 ,N,1,32,0,1,2022,38,A,301712,0
 ,N,1,33,0,1,2022,39,A,301712,0
 ,N,1,34,0,1,2022,40,A,301712,0
 ,N,1,35,0,1,2022,41,A,301712,0
 ,N,1,36,0,1,2022,42,A,301712,0
 ,N,1,37,0,1,2022,43,A,301712,0
 ,S,1,38,0,1,2022,44,A,301712,0
 ,50,1,39,0,1,2022,46,A,301712,0
 ,50,1,40,0,1,2022,47,A,301712,0
 ,50,1,41,0,1,2022,48,A,301712,0
 ,50,1,42,0,1,2022,49,A,301712,0
 ,50,1,43,0,1,2022,50,A,301712,0
 ,50,1,44,0,1,2022,51,A,301712,0
 ,S,1,45,0,1,2022,52,A,301712,0
30/04/2022 00:00:00,0,1,46,0,1,2022,53,A,301712,0
 ,55,1,47,0,1,2022,54,A,301712,0
 ,010-2022-MDSR/A,1,48,0,1,2022,58,A,301712,0
15/04/2022 00:00:00,0,1,49,0,1,2022,59,A,301712,0
 ,0,1,50,0,2,2022,60,A,301712,107
 ,0,1,51,0,2,2022,61,A,301712,0
 ,N,1,52,0,2,2022,62,A,301712,0
 ,N,1,53,0,2,2022,63,A,301712,0
 ,0,1,54,0,2,2022,64,A,301712,0
 ,0,1,55,0,2,2022,91,A,301712,850
 ,0,1,56,0,2,2022,65,A,301712,0
 ,0,1,57,0,2,2022,66,A,301712,0
 ,0,1,58,0,2,2022,68,A,301712,0
 ,0,1,59,0,2,2022,69,A,301712,0
 ,S,1,60,0,3,2022,70,A,301712,0
22/02/2022 00:00:00,0,1,61,0,3,2022,71,A,301712,0
25/02/2022 00:00:00,0,1,62,0,3,2022,72,A,301712,0
 ,N,1,63,0,3,2022,73,A,301712,0
 ,N,1,64,0,3,2022,74,A,301712,0
 ,0,1,65,0,3,2022,75,A,301712,0
 ,0,1,66,0,3,2022,76,A,301712,0
 ,0,1,67,0,3,2022,77,A,301712,0
 ,0,1,68,0,4,2022,78,A,301712,0
 ,S,1,69,0,4,2022,79,A,301712,0
 ,S,1,70,0,4,2022,80,A,301712,0
 ,S,1,71,0,5,2022,82,A,301712,0
 ,S,1,72,0,5,2022,83,A,301712,0
 ,N,1,73,0,5,2022,84,A,301712,0
 ,N,1,74,0,5,2022,85,A,301712,0
 ,0,1,75,0,5,2022,86,A,301712,0
 ,5,1,1,0,1,2022,1,A,301475,0
 ,0,1,2,0,1,2022,9,A,301475,0
 ,UNIDAD DE RENTAS,1,3,0,1,2022,10,A,301475,0
 ,0,1,4,0,1,2022,11,A,301475,2
 ,N,1,5,0,1,2022,12,A,301475,0
 ,0,1,6,0,1,2022,13,A,301475,0
 ,0,1,7,0,1,2022,14,A,301475,0
 ,S,1,8,0,1,2022,15,A,301475,0
 ,DICVICION DE DASARROLLO URBANO Y ORNDENAMIENTO TERRITORIAL,1,9,0,1,2022,16,A,301475,0
 ,S,1,10,0,1,2022,17,A,301475,0
 ,0,1,11,0,1,2022,18,A,301475,4
 ,N,1,12,0,1,2022,19,A,301475,0
 ,0,1,13,0,1,2022,20,A,301475,0
 ,N,1,14,0,1,2022,21,A,301475,0
 ,N,1,15,0,1,2022,22,A,301475,0
 ,0,1,16,0,1,2022,23,A,301475,0
 ,N,1,17,0,1,2022,24,A,301475,0
 ,0,1,18,0,1,2022,25,A,301475,0
 ,0,1,19,60,1,2022,26,A,301475,0
 ,N,1,20,0,1,2022,27,A,301475,0
 ,0,1,21,0,1,2022,28,A,301475,0
 ,0,1,22,0,1,2022,29,A,301475,0
 ,N,1,23,0,1,2022,87,A,301475,0
 ,0,1,24,0,1,2022,88,A,301475,0
 ,N,1,25,0,1,2022,89,A,301475,0
 ,0,1,26,0,1,2022,90,A,301475,0
 ,S,1,27,0,1,2022,30,A,301475,0
 ,32,1,28,0,1,2022,31,A,301475,0
 ,6,1,29,0,1,2022,35,A,301475,0
30/03/2022 00:00:00,0,1,30,0,1,2022,36,A,301475,0
 ,S,1,31,0,1,2022,37,A,301475,0
 ,N,1,32,0,1,2022,38,A,301475,0
 ,N,1,33,0,1,2022,39,A,301475,0
 ,N,1,34,0,1,2022,40,A,301475,0
 ,S,1,35,0,1,2022,41,A,301475,0
 ,S,1,36,0,1,2022,42,A,301475,0
 ,N,1,37,0,1,2022,43,A,301475,0
 ,S,1,38,0,1,2022,44,A,301475,0
 ,47,1,39,0,1,2022,46,A,301475,0
 ,47,1,40,0,1,2022,47,A,301475,0
 ,47,1,41,0,1,2022,48,A,301475,0
 ,3,1,1,0,1,2022,1,A,301750,0
 ,0,1,2,0,1,2022,9,A,301750,0
 ,GERENCIA DE SERVICIOS DE ADMINISTRACION TRIBUTARIA,1,3,0,1,2022,10,A,301750,0
 ,0,1,4,0,1,2022,11,A,301750,19
 ,S,1,5,0,1,2022,12,A,301750,0
 ,S,1,6,0,1,2022,13,A,301750,0
 ,0,1,7,0,1,2022,14,A,301750,2
 ,S,1,8,0,1,2022,15,A,301750,0
 ,OFICINA DE CATASTRO Y TITULACION,1,9,0,1,2022,16,A,301750,0
 ,S,1,10,0,1,2022,17,A,301750,0
 ,0,1,11,0,1,2022,18,A,301750,10
 ,N,1,12,0,1,2022,19,A,301750,0
 ,0,1,13,0,1,2022,20,A,301750,0
 ,S,1,14,0,1,2022,21,A,301750,0
 ,S,1,15,0,1,2022,22,A,301750,0
 ,0,1,16,82,1,2022,23,A,301750,0
 ,S,1,17,0,1,2022,24,A,301750,0
 ,0,1,18,0,1,2022,25,A,301750,9
 ,0,1,19,46468.92,1,2022,26,A,301750,0
 ,S,1,20,0,1,2022,27,A,301750,0
 ,0,1,21,0,1,2022,28,A,301750,9
 ,0,1,22,32535.20,1,2022,29,A,301750,0
 ,S,1,23,0,1,2022,87,A,301750,0
 ,0,1,24,0,1,2022,88,A,301750,13
 ,S,1,25,0,1,2022,89,A,301750,0
 ,0,1,26,0,1,2022,90,A,301750,1
 ,S,1,27,0,1,2022,30,A,301750,0
 ,34,1,28,0,1,2022,31,A,301750,0
 ,DECRETO DE ALCALDIA N° 001-2022-A/MPR,1,29,0,1,2022,35,A,301750,0
24/03/2022 00:00:00,0,1,30,0,1,2022,36,A,301750,0
 ,S,1,31,0,1,2022,37,A,301750,0
 ,N,1,32,0,1,2022,38,A,301750,0
 ,S,1,33,0,1,2022,39,A,301750,0
 ,S,1,34,0,1,2022,40,A,301750,0
 ,S,1,35,0,1,2022,41,A,301750,0
 ,S,1,36,0,1,2022,42,A,301750,0
 ,S,1,37,0,1,2022,43,A,301750,0
 ,S,1,38,0,1,2022,44,A,301750,0
 ,50,1,39,0,1,2022,46,A,301750,0
 ,50,1,40,0,1,2022,47,A,301750,0
 ,50,1,41,0,1,2022,48,A,301750,0
 ,50,1,42,0,1,2022,49,A,301750,0
 ,50,1,43,0,1,2022,50,A,301750,0
 ,50,1,44,0,1,2022,51,A,301750,0
 ,N,1,45,0,1,2022,52,A,301750,0
 ,0,1,46,0,1,2022,53,A,301750,0
 ,0,1,47,0,1,2022,54,A,301750,0
 ,0,1,48,0,1,2022,58,A,301750,0
 ,0,1,49,0,1,2022,59,A,301750,0
 ,0,1,50,0,2,2022,60,A,301750,126
 ,0,1,51,0,2,2022,61,A,301750,0
 ,S,1,52,0,2,2022,62,A,301750,0
 ,N,1,53,0,2,2022,63,A,301750,0
 ,0,1,54,0,2,2022,64,A,301750,0
 ,0,1,55,0,2,2022,91,A,301750,3590
 ,0,1,56,4514.67,2,2022,65,A,301750,0
 ,0,1,57,0,2,2022,66,A,301750,92
 ,0,1,58,32995.36,2,2022,68,A,301750,0
 ,0,1,59,4366.18,2,2022,69,A,301750,0
 ,S,1,60,0,3,2022,70,A,301750,0
15/01/2022 00:00:00,0,1,61,0,3,2022,71,A,301750,0
28/02/2022 00:00:00,0,1,62,0,3,2022,72,A,301750,0
 ,N,1,63,0,3,2022,73,A,301750,0
 ,S,1,64,0,3,2022,74,A,301750,0
 ,0,1,65,0,3,2022,75,A,301750,7
 ,0,1,66,0,3,2022,76,A,301750,0
 ,0,1,67,0,3,2022,77,A,301750,2
 ,0,1,68,32535.20,4,2022,78,A,301750,0
 ,S,1,69,0,4,2022,79,A,301750,0
 ,S,1,70,0,4,2022,80,A,301750,0
 ,S,1,71,0,5,2022,82,A,301750,0
 ,S,1,72,0,5,2022,83,A,301750,0
 ,N,1,73,0,5,2022,84,A,301750,0
 ,N,1,74,0,5,2022,85,A,301750,0
 ,0,1,75,0,5,2022,86,A,301750,0
 ,7,1,1,0,1,2022,1,A,301584,0
 ,DIRECCIÓN,1,2,0,1,2022,9,A,301584,0
 ,DIRECCIÓN DE ADMINISTRACIÓN TRIBUTARIA,1,3,0,1,2022,10,A,301584,0
 ,0,1,4,0,1,2022,11,A,301584,3
 ,N,1,5,0,1,2022,12,A,301584,0
 ,0,1,6,0,1,2022,13,A,301584,0
 ,0,1,7,0,1,2022,14,A,301584,0
 ,S,1,8,0,1,2022,15,A,301584,0
 ,UNIDAD DE CATASTRO,1,9,0,1,2022,16,A,301584,0
 ,S,1,10,0,1,2022,17,A,301584,0
 ,0,1,11,0,1,2022,18,A,301584,2
 ,N,1,12,0,1,2022,19,A,301584,0
 ,0,1,13,0,1,2022,20,A,301584,0
 ,N,1,14,0,1,2022,21,A,301584,0
 ,N,1,15,0,1,2022,22,A,301584,0
 ,0,1,16,0,1,2022,23,A,301584,0
 ,N,1,17,0,1,2022,24,A,301584,0
 ,0,1,18,0,1,2022,25,A,301584,0
 ,0,1,19,0,1,2022,26,A,301584,0
 ,N,1,20,0,1,2022,27,A,301584,0
 ,0,1,21,0,1,2022,28,A,301584,0
 ,0,1,22,0,1,2022,29,A,301584,0
 ,N,1,23,0,1,2022,87,A,301584,0
 ,0,1,24,0,1,2022,88,A,301584,0
 ,N,1,25,0,1,2022,89,A,301584,0
 ,0,1,26,0,1,2022,90,A,301584,0
 ,S,1,27,0,1,2022,30,A,301584,0
 ,32,1,28,0,1,2022,31,A,301584,0
 ,02-02-2022-MDL-ALC,1,29,0,1,2022,35,A,301584,0
25/02/2022 00:00:00,0,1,30,0,1,2022,36,A,301584,0
 ,S,1,31,0,1,2022,37,A,301584,0
 ,N,1,32,0,1,2022,38,A,301584,0
 ,S,1,33,0,1,2022,39,A,301584,0
 ,S,1,34,0,1,2022,40,A,301584,0
 ,S,1,35,0,1,2022,41,A,301584,0
 ,N,1,36,0,1,2022,42,A,301584,0
 ,N,1,37,0,1,2022,43,A,301584,0
 ,S,1,38,0,1,2022,44,A,301584,0
 ,47,1,39,0,1,2022,46,A,301584,0
 ,47,1,40,0,1,2022,47,A,301584,0
 ,47,1,41,0,1,2022,48,A,301584,0
 ,47,1,42,0,1,2022,49,A,301584,0
 ,47,1,43,0,1,2022,50,A,301584,0
 ,47,1,44,0,1,2022,51,A,301584,0
 ,S,1,45,0,1,2022,52,A,301584,0
30/06/2022 00:00:00,0,1,46,0,1,2022,53,A,301584,0
 ,55,1,47,0,1,2022,54,A,301584,0
 ,06-05-2022-MDL-ALC,1,48,0,1,2022,58,A,301584,0
3/06/2022 00:00:00,0,1,49,0,1,2022,59,A,301584,0
 ,0,1,50,0,2,2022,60,A,301584,0
 ,0,1,51,0,2,2022,61,A,301584,0
 ,S,1,52,0,2,2022,62,A,301584,0
 ,N,1,53,0,2,2022,63,A,301584,0
 ,0,1,54,0,2,2022,64,A,301584,0
 ,0,1,55,0,2,2022,91,A,301584,1027
 ,0,1,56,0,2,2022,65,A,301584,0
 ,0,1,57,0,2,2022,66,A,301584,0
 ,0,1,58,0,2,2022,68,A,301584,0
 ,0,1,59,0,2,2022,69,A,301584,0
 ,N,1,60,0,3,2022,70,A,301584,0
 ,0,1,61,0,3,2022,71,A,301584,0
 ,0,1,62,0,3,2022,72,A,301584,0
 ,0,1,63,0,3,2022,73,A,301584,0
 ,N,1,64,0,3,2022,74,A,301584,0
 ,0,1,65,0,3,2022,75,A,301584,0
 ,0,1,66,0,3,2022,76,A,301584,0
 ,0,1,67,0,3,2022,77,A,301584,0
 ,0,1,68,0,4,2022,78,A,301584,0
 ,N,1,69,0,4,2022,79,A,301584,0
 ,N,1,70,0,4,2022,80,A,301584,0
 ,S,1,71,0,5,2022,82,A,301584,0
 ,S,1,72,0,5,2022,83,A,301584,0
 ,N,1,73,0,5,2022,84,A,301584,0
 ,N,1,74,0,5,2022,85,A,301584,0
 ,0,1,75,0,5,2022,86,A,301584,0
 ,47,1,42,0,1,2022,49,A,301475,0
 ,47,1,43,0,1,2022,50,A,301475,0
 ,47,1,44,0,1,2022,51,A,301475,0
 ,N,1,45,0,1,2022,52,A,301475,0
 ,0,1,46,0,1,2022,53,A,301475,0
 ,0,1,47,0,1,2022,54,A,301475,0
 ,0,1,48,0,1,2022,58,A,301475,0
 ,0,1,49,0,1,2022,59,A,301475,0
 ,0,1,50,0,2,2022,60,A,301475,63
 ,0,1,51,0,2,2022,61,A,301475,0
 ,N,1,52,0,2,2022,62,A,301475,0
 ,N,1,53,0,2,2022,63,A,301475,0
 ,0,1,54,0,2,2022,64,A,301475,0
 ,0,1,55,0,2,2022,91,A,301475,257
 ,0,1,56,0,2,2022,65,A,301475,0
 ,0,1,57,0,2,2022,66,A,301475,0
 ,0,1,58,0,2,2022,68,A,301475,0
 ,0,1,59,0,2,2022,69,A,301475,0
 ,N,1,60,0,3,2022,70,A,301475,0
 ,0,1,61,0,3,2022,71,A,301475,0
 ,0,1,62,0,3,2022,72,A,301475,0
 ,0,1,63,0,3,2022,73,A,301475,0
 ,N,1,64,0,3,2022,74,A,301475,0
 ,0,1,65,0,3,2022,75,A,301475,0
 ,0,1,66,0,3,2022,76,A,301475,0
 ,0,1,67,0,3,2022,77,A,301475,0
 ,0,1,68,0,4,2022,78,A,301475,0
 ,N,1,69,0,4,2022,79,A,301475,0
 ,S,1,70,0,4,2022,80,A,301475,0
 ,S,1,71,0,5,2022,82,A,301475,0
